",""Id"",""Fuente"",""Fecha_Registro"",""Seccion"",""Titulo"",""Fecha_Dia"",""Dia""";;;;;;;
"8708,""85652"",""EMOL"",""2016-10-03 12:11:04"",""Espectaculos"",""Bruno Mars estrenara nuevo single adelantandose al debut de su proximo album ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8709,""85653"",""EMOL"",""2016-10-03 12:21:04"",""Nacional"",""Proyecto que regularizara Uber: ¿Cuales son los requisitos para obtener licencia de conducir tipo A? ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8710,""85654"",""LA TERCERA"",""2016-10-03 12:21:22"",""entretencion"",""The Batman: Asi se llama el as bajo la manga de Ben Affleck y DC"",2016-10-03,""lunes""";;;;;;;
"8711,""85655"",""EMOL"",""2016-10-03 12:22:07"",""Tecnologia"",""Cinco anos de ALMA: El legado del radiotelescopio instalado en el desierto de Atacama ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8712,""85656"",""LA TERCERA"",""2016-10-03 12:22:24"",""entretencion"",""Creador de 'Archer' anuncia el fin de la serie"",2016-10-03,""lunes""";;;;;;;
"8713,""85657"",""EMOL"",""2016-10-03 12:23:09"",""Deportes"",""Seleccionado ecuatoriano y su confianza para el partido con Chile: ";Sabemos que vamos a ganar aca; ;" Emol.com"",2016-10-03,""lunes""";;;;
"8714,""85658"",""LA TERCERA"",""2016-10-03 12:23:26"",""politica"",""Cadem: Guillier anota leve alza y se ubica ocho puntos abajo de Sebastian Pinera"",2016-10-03,""lunes""";;;;;;;
"8715,""85659"",""EMOL"",""2016-10-03 12:24:10"",""Internacional"",""Jefe negociador del Gobierno en acuerdo de paz con las FARC pone cargo a disposicion de Santos ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8716,""85660"",""EMOL"",""2016-10-03 12:31:04"",""Deportes"",""Hasta en su pais son duros con Ter Stegen: ";Es un arrogante, hizo el ridiculo; ;" Emol.com"",2016-10-03,""lunes""";;;;
"8717,""85661"",""EMOL"",""2016-10-03 12:32:07"",""Nacional"",""Fiscalia formaliza a empresa Corpesca por presunta responsabilidad en actos de corrupcion ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8718,""85662"",""LA TERCERA"",""2016-10-03 12:36:21"",""mundo"",""Farc dispuestas a 'rectificar' el acuerdo de paz que fue rechazado en el plebiscito"",2016-10-03,""lunes""";;;;;;;
"8719,""85663"",""EMOL"",""2016-10-03 12:41:04"",""Economia"",""Bachelet pide ";cambiar el switch;: ;A Chile no le hace bien que se encuentre todo mal; ;" Emol.com"",2016-10-03,""lunes""";;
"8720,""85664"",""EMOL"",""2016-10-03 12:56:05"",""Internacional"",""Siria: Al menos seis muertos en bombardeo al mayor hospital del este de Alepo ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8721,""85665"",""EMOL"",""2016-10-03 12:57:07"",""Nacional"",""Ministro Diaz respalda dichos de Bachelet sobre encuestas: ?Es tiempo de optimismo? ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8722,""85666"",""EMOL"",""2016-10-03 13:01:04"",""Espectaculos"",""Confirman a los primeros artistas que se presentaran en la Teleton 2016 ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8723,""85667"",""EMOL"",""2016-10-03 13:11:03"",""Deportes"",""Ex dirigido por Manuel Pellegrini lo culpo por su rendimiento: ";No podia pasarme a nadie; ;" Emol.com"",2016-10-03,""lunes""";;;;
"8724,""85668"",""EMOL"",""2016-10-03 13:16:04"",""Nacional"",""Abstencion, el fenomeno global que influyo en Colombia y que podria impactar en las municipales chilenas ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8725,""85669"",""EMOL"",""2016-10-03 13:21:04"",""Tecnologia"",""Corte ordena a Apple pagar 302 millones de dolares por infraccion de patentes ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8726,""85670"",""EMOL"",""2016-10-03 13:26:04"",""Espectaculos"",""Camara con la que Alberto Korda fotografio al Che Guevara es subastada en US$ 20 mil ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8727,""85671"",""EMOL"",""2016-10-03 13:31:04"",""Nacional"",""Vientos y olas de hasta cuatro metros afectaran al litoral central durante esta semana ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8728,""85672"",""EMOL"",""2016-10-03 13:41:04"",""Nacional"",""Municipalidad de Santiago descarta consideraciones politicas en licitacion de polemico libro se sexualidad ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8729,""85673"",""EMOL"",""2016-10-03 13:42:07"",""Nacional"",""Presidente del PPD dice que intentara evitar renuncia de diputados Jimenez y Campos ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8730,""85674"",""EMOL"",""2016-10-03 13:46:05"",""Economia"",""";Semana de la Pyme;: Los nuevos programas de servicios financieros para emprendedores ;" Emol.com"",2016-10-03,""lunes""";;;;
"8731,""85675"",""EMOL"",""2016-10-03 13:56:04"",""Economia"",""Hacienda estima PIB de 2,25 para 2017 y descarta uso de fondos soberanos para financiar deficit ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8732,""85676"",""EMOL"",""2016-10-03 14:06:04"",""Deportes"",""El ";nuevo; Colo Colo de Guede que se juramenta ;pelear el titulo; y ;ser protagonista; ;" Emol.com"",2016-10-03,""lunes"""
"8733,""85677"",""LA TERCERA"",""2016-10-03 14:06:22"",""tendencias"",""Investigadores descubren nuevo tiburon cercano al Megalodon"",2016-10-03,""lunes""";;;;;;;
"8734,""85678"",""EMOL"",""2016-10-03 14:07:06"",""Economia"",""Dolar revierte perdidas iniciales y cierra la jornada con alza tras datos manufactureros de EE.UU. ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8735,""85679"",""LA TERCERA"",""2016-10-03 14:07:24"",""negocios"",""Ministro Valdes: 'El plan que tenemos hoy dia es no tocar el FEES'"",2016-10-03,""lunes""";;;;;;;
"8736,""85680"",""LA TERCERA"",""2016-10-03 14:08:25"",""entretencion"",""Asi fue el accidente de Lindsay Lohan donde casi pierde un dedo"",2016-10-03,""lunes""";;;;;;;
"8737,""85681"",""LA TERCERA"",""2016-10-03 14:09:27"",""politica"",""Crean plataforma para limpiar calles y reducir costo de propaganda electoral"",2016-10-03,""lunes""";;;;;;;
"8738,""85682"",""LA TERCERA"",""2016-10-03 14:10:29"",""nacional"",""Gobierno se querellara por muerte de guardia tras asalto en supermercado en Las Condes"",2016-10-03,""lunes""";;;;;;;
"8739,""85683"",""EMOL"",""2016-10-03 14:11:06"",""Espectaculos"",""Protagonista de la serie ";Arma Mortal;: ;Es un guion unico, pero en el mismo tono de la pelicula original; ;" Emol.com"",2016-10-03,""lunes""";;
"8740,""85684"",""LA TERCERA"",""2016-10-03 14:11:30"",""nacional"",""Alumna de diseno es la carta del PC para liderar la Fech"",2016-10-03,""lunes""";;;;;;;
"8741,""85685"",""LA TERCERA"",""2016-10-03 14:12:32"",""deportes"",""Ingleses lapidan a Claudio Bravo y piden retorno de Joe Hart al City"",2016-10-03,""lunes""";;;;;;;
"8742,""85686"",""LA TERCERA"",""2016-10-03 14:13:34"",""deportes"",""Cinco errores de Ter Stegen por los que en Barcelona recuerdan a Bravo"",2016-10-03,""lunes""";;;;;;;
"8743,""85687"",""LA TERCERA"",""2016-10-03 14:14:36"",""entretencion"",""Bruno Mars anuncia nuevo single"",2016-10-03,""lunes""";;;;;;;
"8744,""85688"",""LA TERCERA"",""2016-10-03 14:15:38"",""cultura"",""Celebracion contempla 20 conciertos simultaneos"",2016-10-03,""lunes""";;;;;;;
"8745,""85689"",""EMOL"",""2016-10-03 14:21:04"",""Tecnologia"",""Reconocido astrofisico presenta videojuego que permite explorar el universo ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8746,""85690"",""EMOL"",""2016-10-03 14:26:05"",""Tendencias"",""Pareja se llevo la impresion de su vida al descubrir inesperado parentesco ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8747,""85691"",""LA TERCERA"",""2016-10-03 14:26:22"",""tendencias"",""Como el mecanismo ganador del Nobel puede ayudar a un envejecimiento saludable"",2016-10-03,""lunes""";;;;;;;
"8748,""85692"",""EMOL"",""2016-10-03 14:31:04"",""Economia"",""G-20 se reune esta semana para debatir sobre los riesgos del crecimiento economico mundial ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8749,""85693"",""LA TERCERA"",""2016-10-03 14:36:29"",""negocios"",""Las claves del Tratado de Libre Comercio entre Chile y Uruguay"",2016-10-03,""lunes""";;;;;;;
"8750,""85694"",""LA TERCERA"",""2016-10-03 14:41:25"",""deportes"",""Luis Pedro Figueroa dijo quien fue la figura en el Superclasico"",2016-10-03,""lunes""";;;;;;;
"8751,""85695"",""EMOL"",""2016-10-03 14:46:04"",""Espectaculos"",""Trent Reznor y Atticus Ross musicalizaran pelicula sobre atentado en Boston ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8752,""85696"",""LA TERCERA"",""2016-10-03 14:46:25"",""deportes"",""Quintanilla es septimo en la primera etapa del Rally de Marruecos"",2016-10-03,""lunes""";;;;;;;
"8753,""85697"",""EMOL"",""2016-10-03 14:51:04"",""Internacional"",""Estados Unidos suspende dialogo con Rusia sobre alto al fuego en Siria ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8754,""85698"",""LA TERCERA"",""2016-10-03 14:51:26"",""nacional"",""Libro de educacion sexual: Santiago asegura que no hubo irregularidades en el proceso de licitacion"",2016-10-03,""lunes""";;;;;;;
"8755,""85699"",""EMOL"",""2016-10-03 14:56:05"",""Internacional"",""Justicia de Nueva York ordena que Fundacion Trump deje de solicitar donaciones ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8756,""85700"",""EMOL"",""2016-10-03 15:01:04"",""Internacional"",""Las FARC anuncian que mantendran el alto al fuego definitvo en Colombia tras plebiscito ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8757,""85701"",""EMOL"",""2016-10-03 15:06:04"",""Espectaculos"",""No solo Kim Kardashian: Otros artistas que han sido victimas de agresiones o asaltos ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8758,""85702"",""LA TERCERA"",""2016-10-03 15:06:22"",""deportes"",""En Bolivia temen perdida de puntos por Nelson Cabrera"",2016-10-03,""lunes""";;;;;;;
"8759,""85703"",""EMOL"",""2016-10-03 15:11:04"",""Nacional"",""Debate virtual: Con que propuestas los candidatos de Providencia buscan lograr la alcaldia ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8760,""85704"",""EMOL"",""2016-10-03 15:16:05"",""Tecnologia"",""Facebook Messenger estrena una version para equipos mas antiguos y menos poderosos ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8761,""85705"",""EMOL"",""2016-10-03 15:21:04"",""Deportes"",""Pablo Quintanilla arribo en el septimo lugar de la primera etapa en el Rally de Marruecos ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8762,""85706"",""LA TERCERA"",""2016-10-03 15:21:21"",""mundo"",""Farc anuncia que mantendra cese al fuego bilateral pese a triunfo del No"",2016-10-03,""lunes""";;;;;;;
"8763,""85707"",""EMOL"",""2016-10-03 15:26:04"",""Economia"",""La libra marca minimo de tres anos frente al euro por la cercania del Brexit ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8764,""85708"",""LA TERCERA"",""2016-10-03 15:36:28"",""portada"",""#LTenVivo: El diputado Jose Manuel Edwards explica las razones de su renuncia a RN"",2016-10-03,""lunes""";;;;;;;
"8765,""85709"",""LA TERCERA"",""2016-10-03 15:41:23"",""entretencion"",""Cecilia regresa a los escenarios con show en el Caupolican"",2016-10-03,""lunes""";;;;;;;
"8766,""85710"",""EMOL"",""2016-10-03 15:51:04"",""Tendencias"",""Policia india arresta a curioso ";sospechoso; y lo acusa de colaborar con espias paquistanies ;" Emol.com"",2016-10-03,""lunes""";;;;
"8767,""85711"",""LA TERCERA"",""2016-10-03 15:51:23"",""tendencias"",""Google presentara este martes sus nuevos telefonos inteligentes"",2016-10-03,""lunes""";;;;;;;
"8768,""85712"",""EMOL"",""2016-10-03 15:56:04"",""Deportes"",""ANFP confirma que estudia impugnar partido con Bolivia por problemas en nacionalizacion de un rival ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8769,""85713"",""EMOL"",""2016-10-03 16:01:04"",""Espectaculos"",""Daniel Radcliffe revela peculiar consejo que le dio Donald Trump cuando era nino ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8770,""85714"",""EMOL"",""2016-10-03 16:06:04"",""Economia"",""Valdes: Tenemos una deuda que tiene espacio para crecer, pero no puede hacerlo infinitamente ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8771,""85715"",""LA TERCERA"",""2016-10-03 16:06:22"",""mundo"",""#LTenVivo: Desde Colombia, analizamos el sorpresivo triunfo del 'No' al acuerdo de paz con las Farc"",2016-10-03,""lunes""";;;;;;;
"8772,""85716"",""EMOL"",""2016-10-03 16:11:04"",""Tecnologia"",""La autofagia como una clave para el envejecimiento saludable ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8773,""85717"",""LA TERCERA"",""2016-10-03 16:11:21"",""politica"",""En que consiste la ley que perfecciona el Sistema de Alta Direccion Publica"",2016-10-03,""lunes""";;;;;;;
"8774,""85718"",""EMOL"",""2016-10-03 16:16:04"",""Nacional"",""Gobierno se querella por crimen de guardia de seguridad y multa a supermercado por incumplir reglas ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8775,""85719"",""LA TERCERA"",""2016-10-03 16:21:21"",""nacional"",""Ministra de Salud presenta avances del nuevo hospital Exequiel Gonzalez Cortes"",2016-10-03,""lunes""";;;;;;;
"8776,""85720"",""LA TERCERA"",""2016-10-03 16:26:22"",""deportes"",""Bolivia sera la sede de la Copa Libertadores 2017 de futbol playa"",2016-10-03,""lunes""";;;;;;;
"8777,""85721"",""EMOL"",""2016-10-03 16:31:05"",""Economia"",""Parque Arauco invierte US$200 millones en una nueva etapa de expansion en mall de Santiago ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8778,""85722"",""LA TERCERA"",""2016-10-03 16:36:21"",""politica"",""#LTenVivo: El analisis de la entrevista de Ricardo Lagos y la presidencializacion de las municipales"",2016-10-03,""lunes""";;;;;;;
"8779,""85723"",""LA TERCERA"",""2016-10-03 16:41:23"",""deportes"",""En Peru ya calientan duelo ante Chile usando a Sampaoli"",2016-10-03,""lunes""";;;;;;;
"8780,""85724"",""LA TERCERA"",""2016-10-03 16:46:23"",""deportes"",""Beccacece y su despido: 'Este semestre se estaban haciendo las cosas bien'"",2016-10-03,""lunes""";;;;;;;
"8781,""85725"",""EMOL"",""2016-10-03 16:51:04"",""Economia"",""Maduro considera precio del petroleo ";sigue siendo bajo; tras acuerdo en OPEP ;" Emol.com"",2016-10-03,""lunes""";;;;
"8782,""85726"",""LA TERCERA"",""2016-10-03 16:51:22"",""deportes"",""Infantino abre posibilidad para un mundial de 48 equipos en 2026"",2016-10-03,""lunes""";;;;;;;
"8783,""85727"",""EMOL"",""2016-10-03 16:56:04"",""Espectaculos"",""Benedict Cumberbatch sugiere que el proximo ciclo de ";Sherlock; podria ser el ultimo ;" Emol.com"",2016-10-03,""lunes""";;;;
"8784,""85728"",""EMOL"",""2016-10-03 17:01:04"",""Nacional"",""A tres meses de ingresar a la carcel, socia de IM Forex pide revocar su prision preventiva ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8785,""85729"",""EMOL"",""2016-10-03 17:06:05"",""Nacional"",""Corte paraliza temporalmente vacunacion contra papiloma humano en Talca ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8786,""85730"",""LA TERCERA"",""2016-10-03 17:06:31"",""nacional"",""El rol de los padres ante el complejo escenario que evidencio el Simce de escritura"",2016-10-03,""lunes""";;;;;;;
"8787,""85731"",""EMOL"",""2016-10-03 17:11:04"",""Internacional"",""Decepcion y apoyo al dialogo: Las reacciones al triunfo del ";No; en Colombia ;" Emol.com"",2016-10-03,""lunes""";;;;
"8788,""85732"",""LA TERCERA"",""2016-10-03 17:11:26"",""deportes"",""Chile destaca en los sudamericanos de hockey cesped"",2016-10-03,""lunes""";;;;;;;
"8789,""85733"",""EMOL"",""2016-10-03 17:16:03"",""Deportes"",""Manuel Astorga, ex PF de Colo Colo: ";El trabajo realizado por Beccacece y Bonini en la U fue deplorable; ;" Emol.com"",2016-10-03,""lunes""";;;;
"8790,""85734"",""LA TERCERA"",""2016-10-03 17:16:26"",""tendencias"",""Astronoma chilena premiada con importante galardon internacional"",2016-10-03,""lunes""";;;;;;;
"8791,""85735"",""EMOL"",""2016-10-03 17:21:05"",""Tecnologia"",""El zika persiste por mas tiempo en fluidos corporales que en la sangre ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8792,""85736"",""LA TERCERA"",""2016-10-03 17:21:21"",""negocios"",""'Semana de la Pyme': Presidenta Bachelet hace un llamado a 'cambiar el switch'"",2016-10-03,""lunes""";;;;;;;
"8793,""85737"",""EMOL"",""2016-10-03 17:26:04"",""Economia"",""Bolsa de Santiago anota leve recuperacion tras un negativo septiembre ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8794,""85738"",""LA TERCERA"",""2016-10-03 17:26:23"",""deportes"",""LeBron James entrego su apoyo a Hillary Clinton"",2016-10-03,""lunes""";;;;;;;
"8795,""85739"",""EMOL"",""2016-10-03 17:31:04"",""Nacional"",""¿Cambio de estrategia en La Moneda?: Expertos analizan el nuevo ";positivismo; del Gobierno ;" Emol.com"",2016-10-03,""lunes""";;;;
"8796,""85740"",""LA TERCERA"",""2016-10-03 17:31:23"",""deportes"",""La firme opinion de Solabarrieta sobre los jefes de las barras"",2016-10-03,""lunes""";;;;;;;
"8797,""85741"",""EMOL"",""2016-10-03 17:36:04"",""Deportes"",""Bielsa reaparece en publico para dar ";clase magistral; sobre sus metodos de entrenamiento ;" Emol.com"",2016-10-03,""lunes""";;;;
"8798,""85742"",""EMOL"",""2016-10-03 17:41:04"",""Espectaculos"",""Conductor de ";Manos al fuego; cuenta las tecnicas que uso para no ;desenmascarar; al programa ;" Emol.com"",2016-10-03,""lunes""";;
"8799,""85743"",""EMOL"",""2016-10-03 17:46:04"",""Internacional"",""João Doria Jr., el empresario y rostro de TV que le arrebato la alcaldia de Sao Paulo al PT ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8800,""85744"",""LA TERCERA"",""2016-10-03 17:56:22"",""nacional"",""Anfp y Movilh firman historico acuerdo contra discriminacion en el futbol"",2016-10-03,""lunes""";;;;;;;
"8801,""85745"",""EMOL"",""2016-10-03 18:01:04"",""Nacional"",""Sename confirma la muerte de 616 ninos a cargo del organismo en ultimos once anos ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8802,""85746"",""EMOL"",""2016-10-03 18:06:04"",""Espectaculos"",""Tim Burton retoma su mundo oscuro y de fantasia con ";Miss Peregrine y los ninos peculiares; ;" Emol.com"",2016-10-03,""lunes""";;;;
"8803,""85747"",""LA TERCERA"",""2016-10-03 18:06:21"",""deportes"",""Valencia: 'Es una posibilidad muy linda la de estar en la Seleccion'"",2016-10-03,""lunes""";;;;;;;
"8804,""85748"",""EMOL"",""2016-10-03 18:11:04"",""Nacional"",""Comenzo la inscripcion para estudiantes que quieran acceder a la gratuidad en 2017 ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8805,""85749"",""LA TERCERA"",""2016-10-03 18:11:23"",""deportes"",""Revive los Remates Directos de hoy"",2016-10-03,""lunes""";;;;;;;
"8806,""85750"",""EMOL"",""2016-10-03 18:16:04"",""Nacional"",""Temor a la abstencion en las municipales abre debate por escaso ambiente electoral ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8807,""85751"",""LA TERCERA"",""2016-10-03 18:16:24"",""deportes"",""Figueroa analizo lo que ha pasado con Guede en Colo Colo"",2016-10-03,""lunes""";;;;;;;
"8808,""85752"",""LA TERCERA"",""2016-10-03 18:21:23"",""deportes"",""Chile evalua impugnar a Bolivia y quedarse con los puntos"",2016-10-03,""lunes""";;;;;;;
"8809,""85753"",""EMOL"",""2016-10-03 18:26:04"",""Deportes"",""El argentino Mauro Vigliano arbitrara el duelo de Chile ante Ecuador por las Clasificatorias ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8810,""85754"",""LA TERCERA"",""2016-10-03 18:26:38"",""deportes"",""Sampaoli ya pago"",2016-10-03,""lunes""";;;;;;;
"8811,""85755"",""EMOL"",""2016-10-03 18:31:04"",""Nacional"",""Al menos 10 lesionados deja accidente vehicular en Temuco ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8812,""85756"",""LA TERCERA"",""2016-10-03 18:31:25"",""deportes"",""Garin avanzo seis puestos en el ranking ATP"",2016-10-03,""lunes""";;;;;;;
"8813,""85757"",""EMOL"",""2016-10-03 18:36:04"",""Economia"",""Micco y cambios al Codigo de Aguas: Proyecto no busca realizar expropiaciones ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8814,""85758"",""LA TERCERA"",""2016-10-03 18:36:23"",""tendencias"",""Proximo iPhone podria incluir vidrio y acero"",2016-10-03,""lunes""";;;;;;;
"8815,""85759"",""LA TERCERA"",""2016-10-03 18:41:29"",""deportes"",""Barraza y Sanhueza ganan el primer Cross Triatlon Merrel"",2016-10-03,""lunes""";;;;;;;
"8816,""85760"",""LA TERCERA"",""2016-10-03 18:46:25"",""tendencias"",""El estres vivido en la infancia acelera el envejecimiento, segun estudio"",2016-10-03,""lunes""";;;;;;;
"8817,""85761"",""LA TERCERA"",""2016-10-03 18:51:27"",""entretencion"",""Revisa la programacion del Dia de la Musica Chilena"",2016-10-03,""lunes""";;;;;;;
"8818,""85762"",""LA TERCERA"",""2016-10-03 18:56:28"",""deportes"",""El triunfo de Colo Colo en el Superclasico se tomo el programa"",2016-10-03,""lunes""";;;;;;;
"8819,""85763"",""EMOL"",""2016-10-03 19:01:04"",""Deportes"",""Sevilla cancelo el millon de dolares que el DT Jorge Sampaoli le adeudaba a la ANFP ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8820,""85764"",""LA TERCERA"",""2016-10-03 19:01:30"",""tendencias"",""La Nasa entrega detalles de su nuevo rover: busca agua y combustible"",2016-10-03,""lunes""";;;;;;;
"8821,""85765"",""EMOL"",""2016-10-03 19:06:04"",""Internacional"",""Las encuestas, el otro perdedor que dejo el plebiscito en Colombia ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8822,""85766"",""LA TERCERA"",""2016-10-03 19:06:33"",""entretencion"",""La revelacion de Goku y su relacion con Milk que sorprendio en ultimo capitulo de 'Dragon Ball Super'"",2016-10-03,""lunes""";;;;;;;
"8823,""85767"",""LA TERCERA"",""2016-10-03 19:21:22"",""nacional"",""Corte Suprema anula consejo de guerra que condeno a companeros del padre de Bachelet"",2016-10-03,""lunes""";;;;;;;
"8824,""85768"",""EMOL"",""2016-10-03 19:36:05"",""Nacional"",""Diputada Sabat y muertes en el Sename: ";Debe darnos vergüenza como pais; ;" Emol.com"",2016-10-03,""lunes""";;;;
"8825,""85769"",""LA TERCERA"",""2016-10-03 19:41:23"",""nacional"",""Fiscalia amplia a Vitacura investigacion por el caso Basura"",2016-10-03,""lunes""";;;;;;;
"8826,""85770"",""LA TERCERA"",""2016-10-03 19:51:22"",""deportes"",""El capitan se suma en silencio"",2016-10-03,""lunes""";;;;;;;
"8827,""85771"",""LA TERCERA"",""2016-10-03 19:56:22"",""nacional"",""Lagos Weber dice que cambios a Ley del Cobre se haran en siguiente gobierno"",2016-10-03,""lunes""";;;;;;;
"8828,""85772"",""EMOL"",""2016-10-03 20:01:03"",""Deportes"",""Determinante, pese a no marcar: La estadistica con la que Alexis Sanchez brilla en la Premier League ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8829,""85773"",""LA TERCERA"",""2016-10-03 20:06:23"",""mundo"",""Presidente Santos anuncia nuevo dialogo de paz para terminar conflicto con Farc"",2016-10-03,""lunes""";;;;;;;
"8830,""85774"",""LA TERCERA"",""2016-10-03 20:11:33"",""deportes"",""Chile no podra impugnar a Bolivia por no reclamar 24 horas despues del encuentro"",2016-10-03,""lunes""";;;;;;;
"8831,""85775"",""EMOL"",""2016-10-03 20:16:04"",""Internacional"",""Huracan Matthew cobra primeras victimas en Haiti y amenaza a Cuba ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8832,""85776"",""LA TERCERA"",""2016-10-03 20:21:24"",""deportes"",""ANFP decide finalmente impugnar a Bolivia por Nelson Cabrera"",2016-10-03,""lunes""";;;;;;;
"8833,""85777"",""EMOL"",""2016-10-03 20:26:04"",""Nacional"",""Minsal impugnara orden de Corte de Talca contra vacuna del papiloma humano ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8834,""85778"",""EMOL"",""2016-10-03 20:36:04"",""Deportes"",""Bravo esta de vuelta: Ya llego a Guayaquil y la ";Roja; se sigue armando para el duelo ante Ecuador ;" Emol.com"",2016-10-03,""lunes""";;;;
"8835,""85779"",""EMOL"",""2016-10-03 21:01:04"",""Internacional"",""Tras perder plebiscito, Santos abre nuevo dialogo de paz para terminar conflicto con las Farc ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8836,""85780"",""EMOL"",""2016-10-03 21:21:04"",""Deportes"",""ANFP confirma que impugnara partido con Bolivia por nacionalizacion Nelson Cabrera ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8837,""85781"",""EMOL"",""2016-10-03 21:22:06"",""Deportes"",""Detienen a Jeisson Vargas por amenazas de muerte contra un conductor en Penalolen ";" Emol.com"",2016-10-03,""lunes""";;;;;;
"8838,""85782"",""EMOL"",""2016-10-03 22:06:12"",""Tendencias"",""Demandan a diputado que propuso insolito requisito para que egipcias puedan entrar a la universidad ";" Emol.com"",2016-10-03,""lunes""";;;;;;
